AwardId,AwardedOn,AwardName,AwardAbbr,AwardSystem,ClaspLevel,ClaspText,GazetteName,GazetteGivenName,GazetteSurname,GazetteSuburb,GazetteState,GazettePostcode,AnnouncementEvent,Division,AdditionalInfo,Citation,MediaNote
2012255,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Mrs Stefanie Gun-Britt EVANS,Stefanie Gun-Britt,EVANS,Boondall,QLD,4034,Australia Day 2023 Honours List,G,,For service to community health.,"Asperger Services AustraliaFull-time Volunteer, Committee Member and Honorary Secretary, 1994-2021.Founding Member, 1994-2021.Founding Member and Full-time Volunteer, Managing Director, Asperger Centre, 2012-2021.Asperger Support - OtherCo-established, The Asperger Syndrome Support Network (Qld) Inc., 1995.Established, Parent Support Groups, 1994.Established, Adult Support Group, 1994.Established, Youth Group at the Asperger Centre, 2012.Organiser, family weekend holidays, family outings, barbecues and established Asperger family friendships.Organiser, Professional Development Conferences and Professional Parent Support Workshops, 1994-2019.Organiser, National Conferences for people by people on the Autism Spectrum, 2005, 2012 and 2015."
2012256,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Mr Alan Roy FARMER,Alan Roy,FARMER,Black Rock,VIC,3193,Australia Day 2023 Honours List,G,,For service to community health.,"Australian Psychological SocietyFounding Member, 1963.Former Member, Membership Committee.Former Secretary, Victorian Branch.Fellow, 1983.Life Member, 2012.Department of Education VictoriaFormer Principal Psychologist Guidance Officer.Former Officer in Charge, Psychology and Guidance Centre.Former Director, Student Services.Range of roles, 1954-1989.Beaumaris ProbusPresident, 2011.Former Vice-President.Member, since 2005. ProfessionalPrivate Psychology Practice, Brighton, 10 years."
2012257,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Ms Sarah Elizabeth FOLEY,Sarah Elizabeth,FOLEY,Point Lonsdale,VIC,3225,Australia Day 2023 Honours List,G,,For service to community health.,"Kids Plus FoundationProgram Manager and Senior Physiotherapist, 2003-2019.Co-Developer, Baby SMART Program.Co-Founder, 2003.Australian Bobath Neurodevelopmental Therapy AssociationLife Member.Involved in establishment.Postgraduate Teacher, Cerebral Palsy treatment, Australia, New Zealand, South Africa and Thailand.Keynote Speaker, South African Neurodevelopmental Therapy Association Conference, 2014.Volunteer Physiotherapist, rural communities, South Africa.PhysiotherapyMember, Australian Physiotherapy Association, since 1976.Former Physiotherapist, Royal Children's Hospital Melbourne.Former Senior Physiotherapist, Department of Neurology, Great Ormond Street Hospital for Children London.Physiotherapist, Lincoln Latrobe School of Physiotherapy, London, 1980s.OtherMember, Paediatric Special Interest Group, current.Presenter, Australasian Academy of Cerebral Palsy and Developmental Medicine.Co-Author, Partial body weight support treadmill training can improve walking in children with cerebral palsy: a clinical controlled trial. Developmental Medicine and Child Neurology, 2007.Awards and Recognition include:Anne McCoy Prize, Australian Physiotherapist Association, 2006.Bobath Instructor Certificate, Bobath Centre London, 1993. "
2012258,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Mrs Sarah Jane GRAY,Sarah Jane,GRAY,Peregian Springs,QLD,4573,Australia Day 2023 Honours List,G,,For service to community health.,"ausEE Inc.Chief Executive Officer, since 2022.President, 2009-2021.Founder, 2009.OtherPatient Advocacy Member, Consortium of Eosinophilic Gastrointestinal Disease Researchers, current.Advisory Board Member, National Health and Medical Research Council, Centre of Research Excellence in Digestive Health, current.PublicationsCo-Author, Oliva and Kate, 2015.Author, Meet Arabella, 2011."
2012259,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Mr Rodney Turner HALSTEAD,Rodney Turner,HALSTEAD,Woollahra,NSW,2025,Australia Day 2023 Honours List,G,,For service to the community through a range of roles.,"The Heart Research InstituteGovernor and Director, since 2018.Honorary Solicitor, since 1988.Chair, Nominations Board subcommittee, current.Chair, Building and Strategy Board subcommittee, current.Clayton Utz Director, Strategic Corporate, Mergers and Acquisitions Group, since 1993.Partner, since 1993.Mallesons Stephen JaquesChairman, 1991-1992.Acquisitions and Merger Lawyer, 23 years.The LawMember, Takeovers Panel, The Treasury, 2010-2019."
2012260,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Ms Gail HANIGAN,Gail,HANIGAN,Young,NSW,2594,Australia Day 2023 Honours List,G,,For service to the community of Young.,"Young-Boorowa Can AssistPresident, and Coordinator of Care, since 2009.Member, since 2008.Bribbaree Agricultural Society Ring Steward and Bar Assistant, 1986-2004.Treasurer, 1976-1985.Life Member, current.Former Trustee and Secretary/Treasurer, Recreation and Show Ground Trust.Young Golf Club, Young Services ClubMember, Committee Member and Sponsor, Ladies Golf, current.CommunityFormer Supporter, Young Hospital Auxiliary.Former Member, Young Heritage Motor Club Inc.Teacher, Quandialla High School, 1976-1992.Awards and Recognition include:Young Citizen of the Year, Hilltops Council, 2019.Citizen of the Year, Young Lions Club, 2015.Paul Harris Fellow, Rotary Club of Young, 2021."
2012261,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Professor Chyrisse HEINE,Chyrisse,HEINE,,VIC,,Australia Day 2023 Honours List,G,,For service to speech pathology.,"Speech and Hearing ProjectFounder and Director, since 2018.Speech Pathology AustraliaAccreditor of University courses, since 2021.Hearing Health Alliance representing Speech Pathology Australia, since 2021.Vice President (Communications), 2020-2021.Director, 2015-2021.Member, Professional Standards Advisory Committee, 2019-2020.Member, Aboriginal and Torres Strait Islander Advisory Committee, 2017-2019.Member, Governance Committee, 2016-2017.Member, Steering Committee 2030, 2015-2016.Member, Aged Care Working Party, 2015-2019.Fellow, since 2010.Member, Professional Self-Regulation Program, since 2002.Member, Private Practitioners Association/ Private Practice Members Network, since 2006.Professional - OtherDiscipline Lead Speech Pathology, Federation University Australia, since 2021.Member, Victorian Aboriginal State Ear and Speech Health Group, since 2019.Director, Chyrisse Heine and Associates, since 2002.Member, Independent Audiologists Australia, 2012-2019.Member, Audiology Australia, since 1988.Director, Speech Language Hearing Centre, 1991-1994.Range of Audiology/Speech Pathology roles, South Africa, 1982-1988.EducationProfessor and Discipline Lead, Speech Pathology, Institute of Health and Wellbeing, Federation University Australia, since 2021.Lecturer, short course teaching, Danang University of Medical Technology and Pharmacy and University of Medicine and Pharmacy, in Ho Chi Minh City, 2021.Associate Professor and Former Lecturer, Speech Pathology, Department of Community and Clinical Allied Health, La Trobe University, 2000-2020, and 1990-1994 (formerly Lincoln School of Health Sciences).Associate Professor, Curriculum Development, University of Technology Sydney, 2018-2019.Unit Co-ordinator/Lecturer, Southern Cross University, 2014-2017.Sessional Lecturer, Charles Sturt University, 2015-2016 and 2003-2008.Senior Research Fellow, School of Primary Health Care, Faculty of Medicine, Nursing and Health Sciences, Monash University, 2009-2014.Research and PublicationsResearch interests include Central Auditory Processing Disorder, age-related Dual Sensory Loss, hearing loss and its effect on communication and quality of life, student service learning programs and volunteering in majority-world countries.Co-Leader, Healthy Ageing Research Group, La Trobe University, 2016-2020.Member, Review Editorial Board, Frontiers in Public Health and Promotion, 2014-2020.Guest Editor, International Journal of Speech, Language Pathology, 2009-2010.Co-Editor, Acquiring Knowledge in Speech, Language and Hearing, 2005-2006.Co-Editor, Speech Pathology Australia Conference Proceedings, 2006-2008.CambodiaLeader, Speech and Hearing Team, Cambodia Vision, since 2016.Volunteer, Speech Therapy Cambodia, 2016-2018.Senior Adviser, Cambodia Speech Therapy Program, Capacity Building for Disability Cooperation, Phnom Penh, 2013-2017.Community - OtherSpeaker, Cambodian community in Victoria, since 2015.Volunteer, numerous organisations in Cambodia, since 2013.Board Member, Mount Scopus College, 1989-2006."
2012262,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Ms Robyn LEONARD,Robyn,LEONARD,,NSW,,Australia Day 2023 Honours List,G,,For service to community health and medical research.,"Brain Cancer Biobanking Australia (BCBA) Founder and Director, since 2015.Founding Director, Brain Cancer Collective Ltd (fundraising arm of BCBA), since 2018.COGNO (Cooperative Trials Group for Neuro Oncology - funded by Cancer Australia) Consumer Representative, Management Committee, since 2017.Former Consumer Representative, Scientific Advisory Committee.Founder, Consumer Advisory Panel and the Cancer Trials Consumer Network, and Immediate Past Chair.Member, since 2007.Cancer ServicesConsumer Member, Neuro-Oncology Group, Cancer Institute NSW, current.Co-Chair, Inaugural Brain Cancer Action Week, 2010.Former Member, Brain Cancer Steering Committee, Cancer Council NSW. Government Member, Australian Brain Cancer Mission Strategic Advisory Group, Commonwealth Department of Health, 2017-2021.Member, Pathology Biobanking Reference Group, NSW Health. Awards and Recognition include:AMP Tomorrow Maker, 2018."
2012263,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Mrs Dawn LOVETT,Dawn,LOVETT,Cardiff,NSW,2285,Australia Day 2023 Honours List,G,,For service to community health.,"Laryngectomee Association of New South Wales President, Hunter Valley Group/Branch, since c2004.Presenter, Trainer, and Social Coordinator, since c2004.Member, since 2004, and 1997-1998.Life Member, since 2008.Newcastle Laryngectomee AssociationPresident, 1980s-1990s.Member, c1976-1990s.Head and Neck Cancer Social Club, Hunter New England Local Health DistrictFounder, since 2011."
2012264,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Mr John Leonard LOVETT,John Leonard,LOVETT,Cardiff,NSW,2285,Australia Day 2023 Honours List,G,,For service to community health.,"Laryngectomee Association of New South WalesSecretary, Hunter Valley Group/Branch, since 2004.Member, since 2004, and 1997-1998.Life Member, since 2008.Newcastle Laryngectomee AssociationSecretary, c1980s-1990s.Member, c1976-1990s.Head and Neck Cancer Social Club, Hunter New England Local Health DistrictCo-Founder, since 2011.Community - OtherSecretary, The Rotary Club of Cardiff, current.Supporter, Survivors R Us, since 2017."
2012302,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Mr Jack MEISTER,Jack,MEISTER,Randwick,NSW,2031,Australia Day 2023 Honours List,G,,For service to the Jewish community of Sydney.,"Sydney Jewish MuseumVolunteer, since 1990s.Participant, March of the Living Delegation, Auschwitz-Birkenau, Poland, 2019.Member, Maccabean Hall, Sydney, circa 1950s-1990s."
2012303,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Mr David Paul MICHELSON,David Paul,MICHELSON,Caulfield,VIC,3162,Australia Day 2023 Honours List,G,,For service to the Jewish community of Victoria.,"Zionism VictoriaVice-President, current.Security Chair, since 2002.Served in various roles over 30 years.Community Security GroupSecurity Advisor, Victoria, current.  Security Chair, Beth Weizmann Jewish Community Centre, over 18 years.Security Chair, Lamm Jewish Library of Australia, current.Jewish Community Volunteer, a range of Jewish community organisations including Chevrah Hatzolah, Maccabi Australia, Jewish Holocaust Museum and the Caulfield Hebrew Congregation, current.Co-Founder and Volunteer, Jewish Emergency Management Provider (JEMP), since 1998.Former Vice-President - Safety, and Club Advocate, Ajax Junior Football Club.Community - OtherVolunteer, a range of community organisations including Snowdome, Juvenile Diabetes Research Foundation, and the Southern Metropolitan Junior Football league, ongoing.  Councillor, City of Caulfield, 1991-1994.Victoria PolicePolice Officer, 1986-2004.National Service Medal, 2004.Victoria Police Service Medal 1st Clasp (15 years).Diligent and Ethical Service Medal, Victoria Police, 1997. Awards and Recognition include:Community Services Award, Victorian Government, 2016.Distinguished Service Award, Zionist Council of Victoria (now Zionism Victoria), 2012.Distinguished Service Award, Ajax Junior Football Club, 2012.Distinguished Service Award, Jewish Community Council of Victoria, 2010.Certificate of Honour, Jewish Community Council of Victoria, 1997.Certificate of Commendation, Ethnic Communities Council of Victoria, 1997.Crime Prevention Award, Victorian Government, 1996.Young Citizen of the Year, City of Caulfield, 1989. "
2012304,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Mr David Howard SHERR,David Howard,SHERR,Armadale,VIC,3143,Australia Day 2023 Honours List,G,,For service to the Jewish community of Melbourne.,"Melbourne Hebrew CongregationPresident, 2004-2007 and 1991-1993.Board Member, 1982-2016.Vice President, 1989-1991 and 2014-2016.Treasurer, 1987-1989.Life Governor, resigned 2017.Exhibitions Coordinator including Sir John Monash and Anzac Centennial exhibitions.Council of Orthodox Synagogues of VictoriaCouncil Member, 1995-2007.Former Secretary.Magen David Adom, VictoriaCommittee Member, since 2015.Executive Member, since 2016.BusinessChief Executive Officer, MDR Group, since 1992.Peter F Danby Contract Interiors, 1979-1992.Former Auditor, KPMG Melbourne and Johannesburg.Awards and Recognition include:Volunteer Award, Jewish Community Council of Victoria, 2009.Victorian Multi Cultural Award for Excellence, 2007."
